,Unnamed: 0,valid_from,changeset_id,tags_before,changeset_tags,geometry,comments
10058,9986,2013-09-01 02:32:50+00:00,17612349,"{'Lat': '32.54167', 'Long': '74.86806', 'Place': 'Kothe Bamnal', 'Sl_No': '24688.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10059,9987,2013-09-01 02:32:50+00:00,17612349,"{'Lat': '32.54167', 'Long': '74.89722', 'Place': 'Muzaffarpur', 'Sl_No': '24686.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
9038,8966,2013-09-01 02:32:46+00:00,17612349,"{'Lat': '32.52997', 'Long': '74.8391', 'Place': 'Kiryal Khurd', 'Sl_No': '24702.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
9039,8967,2013-09-01 02:32:49+00:00,17612349,"{'Lat': '32.53841', 'Long': '74.84995', 'Place': 'Dalair', 'Sl_No': '24697.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
9040,8968,2013-09-01 02:32:49+00:00,17612349,"{'Lat': '32.54028', 'Long': '74.8875', 'Place': 'Chak Bhagwana', 'Sl_No': '24687.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
9041,8969,2013-09-01 02:32:53+00:00,17612349,"{'Lat': '32.54579', 'Long': '74.98332', 'Place': 'Chak Daulat', 'Sl_No': '24748.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
9042,8970,2013-09-01 02:32:58+00:00,17612349,"{'Lat': '32.55533', 'Long': '74.91477', 'Place': 'Majua', 'Sl_No': '24739.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
9043,8971,2013-09-01 02:33:01+00:00,17612349,"{'Lat': '32.55972', 'Long': '74.99861', 'Place': 'Chak Salehriyan', 'Sl_No': '24749.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
9044,8972,2013-09-01 02:33:02+00:00,17612349,"{'Lat': '32.56066', 'Long': '74.98946', 'Place': 'Badali', 'Sl_No': '24753.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
9037,8965,2013-09-01 02:32:46+00:00,17612349,"{'Lat': '32.5299', 'Long': '74.95643', 'Place': 'Dag Shahzadpur', 'Sl_No': '24663.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8040,7968,2013-09-01 02:33:00+00:00,17612349,"{'Lat': '32.55685', 'Long': '74.83169', 'Place': 'Jagtu Chak', 'Sl_No': '24799.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8041,7969,2013-09-01 02:33:00+00:00,17612349,"{'Lat': '32.55778', 'Long': '74.77503', 'Place': 'Bhalesar', 'Sl_No': '24724.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8042,7970,2013-09-01 02:33:00+00:00,17612349,"{'Lat': '32.55972', 'Long': '74.9', 'Place': 'Chak Jawaharsingh', 'Sl_No': '24738.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8043,7971,2013-09-01 02:33:05+00:00,17612349,"{'Lat': '32.56891', 'Long': '74.92706', 'Place': 'Chak Suba', 'Sl_No': '24772.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8033,7961,2013-09-01 02:32:40+00:00,17612349,"{'Lat': '32.51066', 'Long': '74.92653', 'Place': 'Maharajpur', 'Sl_No': '24649.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8034,7962,2013-09-01 02:32:42+00:00,17612349,"{'Lat': '32.51601', 'Long': '74.75381', 'Place': 'Jangwal', 'Sl_No': '24712.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8035,7963,2013-09-01 02:32:42+00:00,17612349,"{'Lat': '32.51806', 'Long': '74.82917', 'Place': 'Kothe Arnia', 'Sl_No': '24704.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8036,7964,2013-09-01 02:32:44+00:00,17612349,"{'Lat': '32.52083', 'Long': '74.81806', 'Place': 'Chak Ramdas', 'Sl_No': '24705.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8037,7965,2013-09-01 02:32:44+00:00,17612349,"{'Lat': '32.52349', 'Long': '74.85637', 'Place': 'Kotla', 'Sl_No': '24694.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8038,7966,2013-09-01 02:32:47+00:00,17612349,"{'Lat': '32.53391', 'Long': '74.87919', 'Place': 'Bahadurpur', 'Sl_No': '24690.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8039,7967,2013-09-01 02:32:51+00:00,17612349,"{'Lat': '32.54333', 'Long': '74.85807', 'Place': 'Badipur Salarian', 'Sl_No': '24696.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8030,7958,2013-09-01 02:32:20+00:00,17612349,"{'Lat': '32.45115', 'Long': '75.61898', 'Place': 'Hatli', 'Sl_No': '13346.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8031,7959,2013-09-01 02:32:28+00:00,17612349,"{'Lat': '32.4913', 'Long': '74.7154', 'Place': 'Tugowali', 'Sl_No': '21365.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
8032,7960,2013-09-01 02:32:35+00:00,17612349,"{'Lat': '32.50139', 'Long': '74.77361', 'Place': 'Rangpur Trewa', 'Sl_No': '24632.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
7024,6952,2013-09-01 02:33:06+00:00,17612349,"{'Lat': '32.57064', 'Long': '74.89439', 'Place': 'Nadrol', 'Sl_No': '24781.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
7012,6940,2013-09-01 02:32:18+00:00,17612349,"{'Lat': '32.42547', 'Long': '75.35149', 'Place': 'Kanpur', 'Sl_No': '11671.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
7013,6941,2013-09-01 02:32:20+00:00,17612349,"{'Lat': '32.45458', 'Long': '75.29309', 'Place': 'Hiranagar', 'Sl_No': '13242.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
7014,6942,2013-09-01 02:32:22+00:00,17612349,"{'Lat': '32.47736', 'Long': '74.96569', 'Place': 'Babral', 'Sl_No': '37996.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
7015,6943,2013-09-01 02:32:30+00:00,17612349,"{'Lat': '32.49659', 'Long': '74.9032', 'Place': 'Chak Jawahir', 'Sl_No': '38015.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
7016,6944,2013-09-01 02:32:35+00:00,17612349,"{'Lat': '32.50139', 'Long': '74.86944', 'Place': 'Shri Partapsinghpur', 'Sl_No': '24642.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
7017,6945,2013-09-01 02:32:42+00:00,17612349,"{'Lat': '32.51802', 'Long': '74.96357', 'Place': 'Trindi Jamura', 'Sl_No': '24664.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
7018,6946,2013-09-01 02:32:45+00:00,17612349,"{'Lat': '32.52361', 'Long': '74.93333', 'Place': 'Chak Dunne', 'Sl_No': '24670.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
7019,6947,2013-09-01 02:32:46+00:00,17612349,"{'Lat': '32.52917', 'Long': '74.93333', 'Place': 'Chak Salehriyan', 'Sl_No': '24671.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
7020,6948,2013-09-01 02:32:49+00:00,17612349,"{'Lat': '32.53819', 'Long': '74.95947', 'Place': 'Shahzadpur', 'Sl_No': '24672.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
7021,6949,2013-09-01 02:32:57+00:00,17612349,"{'Lat': '32.5536', 'Long': '74.79983', 'Place': 'Nanak Chak', 'Sl_No': '24729.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
12183,12111,2013-09-01 02:32:25+00:00,17612349,"{'Lat': '32.48879', 'Long': '74.80235', 'Place': 'Chanaz', 'Sl_No': '38020.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
12184,12112,2013-09-01 02:32:35+00:00,17612349,"{'Lat': '32.50139', 'Long': '74.78194', 'Place': 'Chak Gouriyan', 'Sl_No': '24634.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
12185,12113,2013-09-01 02:32:40+00:00,17612349,"{'Lat': '32.51111', 'Long': '74.95278', 'Place': 'Ramblu Rasoriyan', 'Sl_No': '24653.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
12186,12114,2013-09-01 02:32:42+00:00,17612349,"{'Lat': '32.51655', 'Long': '74.83532', 'Place': 'Ala', 'Sl_No': '24703.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
6004,5932,2013-09-01 02:32:46+00:00,17612349,"{'Lat': '32.53056', 'Long': '74.90833', 'Place': 'Shri Partapsinghpura', 'Sl_No': '24679.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
6011,5939,2013-09-01 02:33:04+00:00,17612349,"{'Lat': '32.5647', 'Long': '74.86932', 'Place': 'Karel Manhasan', 'Sl_No': '24783.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
7023,6951,2013-09-01 02:33:05+00:00,17612349,"{'Lat': '32.56944', 'Long': '74.98472', 'Place': 'Sati', 'Sl_No': '24756.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
7022,6950,2013-09-01 02:33:01+00:00,17612349,"{'Lat': '32.55972', 'Long': '74.92917', 'Place': 'Chak Bhana Jattan', 'Sl_No': '24740.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
6005,5933,2013-09-01 02:32:47+00:00,17612349,"{'Lat': '32.53333', 'Long': '74.85', 'Place': 'Kilichpur', 'Sl_No': '24700.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
6006,5934,2013-09-01 02:32:47+00:00,17612349,"{'Lat': '32.53472', 'Long': '74.76667', 'Place': 'Beaspur', 'Sl_No': '24717.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
6007,5935,2013-09-01 02:32:50+00:00,17612349,"{'Lat': '32.54162', 'Long': '74.93702', 'Place': 'Kalah', 'Sl_No': '24674.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
6008,5936,2013-09-01 02:32:57+00:00,17612349,"{'Lat': '32.55446', 'Long': '74.95419', 'Place': 'Gho Brahmanan', 'Sl_No': '24745.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
5999,5927,2013-09-01 02:32:24+00:00,17612349,"{'Lat': '32.48338', 'Long': '74.94206', 'Place': 'Bukhan Kani', 'Sl_No': '38008.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
6000,5928,2013-09-01 02:32:28+00:00,17612349,"{'Lat': '32.49316', 'Long': '74.7263', 'Place': 'Bulli Chak', 'Sl_No': '21364.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
6001,5929,2013-09-01 02:32:32+00:00,17612349,"{'Lat': '32.49996', 'Long': '74.89274', 'Place': 'Jerara', 'Sl_No': '24644.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
6002,5930,2013-09-01 02:32:32+00:00,17612349,"{'Lat': '32.5', 'Long': '74.79722', 'Place': 'Kotli', 'Sl_No': '24635.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
6009,5937,2013-09-01 02:33:00+00:00,17612349,"{'Lat': '32.55972', 'Long': '74.76806', 'Place': 'Kotli Mafi', 'Sl_No': '24723.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
6010,5938,2013-09-01 02:33:02+00:00,17612349,"{'Lat': '32.56248', 'Long': '74.78181', 'Place': 'Chak Bala', 'Sl_No': '24726.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
